id,name,state,type,metro,politics,unions,english,germanprot,germancath,irish,eeurope,italian,mexicandem,mixed,dontknowdem,confirmed,year,ordinance,sign,still,vexplusion,threat,vtonewcomers,police,private,zoning,realtors,reputation,otherexplusion,dontknowexplusion,black,chinese,native,mexican,jew,asian,other,dontknowexcluded,1860total,1860white,1860black,1860chinese,1860native,1860mexican,1860otherexcluded,1860blackhouse,1870total,1870white,1870black,1870chinese,1870native,1870mexican,1870otherexcluded,1870blackhouse,1880total,1880white,1880black,1880chinese,1880native,1880mexican,1880otherexcluded,1880blackhouse,1890total,1890white,1890black,1890chinese,1890native,1890mexican,1890otherexcluded,1890blackhouse,1900total,1900white,1900black,1900chinese,1900native,1900mexican,1900otherexcluded,1900blackhouse,1910total,1910white,1910black,1910chinese,1910native,1910mexican,1910otherexcluded,1910blackhouse,1920total,1920white,1920black,1920chinese,1920native,1920mexican,1920otherexcluded,1920blackhouse,1930total,1930white,1930black,1930chinese,1930native,1930mexican,1930otherexcluded,1930blackhouse,1940total,1940white,1940black,1940chinese,1940native,1940mexican,1940otherexcluded,1940blackhouse,1950total,1950white,1950black,1950chinese,1950native,1950mexican,1950otherexcluded,1950blackhouse,1960total,1960white,1960black,1960chinese,1960native,1960mexican,1960otherexcluded,1960blackhouse,1970total,1970white,1970black,1970chinese,1970native,1970mexican,1970otherexcluded,1970blackhouse,1980total,1980white,1980black,1980chinese,1980native,1980mexican,1980otherexcluded,1980blackhouse,1990total,1990white,1990black,1990chinese,1990native,1990mexican,1990otherexcluded,1990blackhouse,2000total,2000white,2000black,2000chinese,2000native,2000mexican,2000otherexcluded,2000blackhouse,2010total,2010white,2010black,2010chinese,2010native,2010mexican,2010otherexcluded,2010blackhouse,2020total,2020white,2020black,2020chinese,2020native,2020mexican,2020otherexcluded,2020blackhouse,comments,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Kettering,OH,2,,0,0,,,,,,,,,1,2,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54462,,30,,,,,,69599,,136,,,,,,,,,,,,,,,59222,437,,,,,,57502,,955,,,,,,,,,,,,,,,,,,,,,,I have read in the Dayton Daily News that Oakwood, Ohio, Dayton's most  wealthy and prestigious suburb, is (or was) a Sundown Town. I am not  sure about how to check that out, but you, obviously, do have your  ways. I suspect that Kettering, Ohio," our next \""best\"" suburb", probably  was a Sundown Town as well," since it saw its greatest growth during the  1970's due to \""White Flight\"" after Dayton's public schools were  integrated as a result of a Federal Court order. \n\nKettering", OH is a member of the Inclusive Communities Partnership of the National League of Cities.,39.6895,-84.1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Lakemore,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,,0,,,,,,,,,,,,,,2765,,6,,,,,,2708,,3,,,,,,,,,,,,,,,2650,21,,,,,,2561,,12,,,,,,,,,,,,,,,,,,,,,,,41.020831,-81.43611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Lakewood,OH,1,,0,0,,,,,,,,,1,2,1950s,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41732,,100,,,,,,,,,,,,,,69160,,91,,,,,,68071,,61,,,,,,66154,,23,,,,,,70173,,21,,,,,,61963,,191,,,,,,,582228,506,,,,,,56645,,1116,,139,,800,,52131,,3340,,149,,988,,,,,,,,,,A former resident recalls that in the late 1950s, a black janitor and his family moved into an apartment. Whites stoned the house; they left. She remembers the daughter went to school briefly. Her [the resident's] parents told her the story.  The town was otherwise all-white. \n\n*18 of the 23 blacks reported in 1960 were female.\n\n\n\nHowever, by 2010, Lakewood, OH joined The Inclusive Communities Partnership of the National League of Cities.  This partnership serves to promote equality and bring attention to race relations by raising awareness on the importance of inclusive communities.,41.482,-81.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Lebanon,OH,1,,,,,,,,,,,,,8,,,,,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,,274,,,,,,2867,,,,,,,,2698,,274,,,,,,3396,,,,,,,,3222,,230,,,,,,3896,,300,,,,,,4818,,,,,,,,5993,,360,,,,,,7934,,349,,,,6,,9620,,,,,,,,,9989,335,,45,,,,,,,,,,,,20033,,525,,43,,116,,,,,,,,,,In every census Lebanon shows at least several black households, so it could not have been a sundown town. However, email conversation attest to the difficult living conditions for minorities, e.g.:\n\nLebanon\nemail on 1\/1\/08 \nI was a student a LUHS in the late 60's. My Dad was hired by Crown Zellerbach as Personnel Manager of the mill (now closed down). Affirmative Action came into being during this time and he went to Salem to recruit blacks to meet the 10% quota established by the government. He also helped them find housing and get settled in the community. I think that she was the first black student and her husband was among the first black residents of the community.  Dad went to Salem once a week and met with people at the state employment office until the quota was filled.  As a Junior at LUHS it didn't affect me much. I did show the woman around school and sit next to her in class for a while. She was a nice girl and I was a guest in her house. It was a good job for her husband.  Entry level wages were more than $7.00 per hour then with good union benefits.  You could live on that in 1969.  Dad thought the husband was a good kid and a hard worker.  There were some problems at the plant with the other workers at first as more people were brought in.  That was worked out between the Union leaders and Dad. The bottom line was that if the mill didn't comply with the Affirmative Action Program," everyone would lose out.  The economics overcame the racism in the end.  Although Dad represented management in his heart he was always on the side of the worker.\n\nThe residents further recalls in a later email conversation (07\/2014) that \""I know there were others who moved to the area as the quota was filled","\"" and concludes about Lebanon that \""I can only say that Lebanon was a racist small town"," not untypical of many small towns in that time.  I have a very clear memory of my Dad discussing bringing the black men to town to work at the mill.  It was a big deal at the time.\""\n\n\nAnother email testimony from 2011:\n\""Lebanon was well known for housing the KKK.\""\n\nEmail from 2015:\n\""I wouldn't consider it a sundown town in 2015 however there are some racial issues...Grandfather killed for stepping out with a white woman. Uncle (teenager) killed for watching (from a tree with 2 other friends) a white lady perform her usually undress by the window show and he was seen by white men also watching the woman. He was chased and later killed. One teen got away the other teen ran out of town and never came back. Little known history fact.\""",39.4353,-84.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,Lodi,OH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Several emails from one user in 2015 and 2016:\n\""Lodi = reputed to be the epicenter of Medina county's KKK...Even today the Lodi area is much more than a sun down town. Some say they'll go after you in daylight.\""\n\nEmail from 2015:\n\""65-year-old librarian in Chicago grew up in Lodi"," remembers when \""they drew our school district to avoid blacks","\"" even when \""they\"" forced other districts around there to integrate.\""\n\n\n",41.033,-82.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Loudonville,OH,1,,0,0,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063,,0,,,,,,2334,,2,,,,,,2523,,2,,,,,,2611,,0,,,,,,2865,,1,,,,1,,2945,,14,,,,,,,2896,5,,,,,,2906,,0,,1,,6,,2641,,16,,2,,10,,,,,,,,,,"Email testimony from 2005: \""I reside in a small town in central ohio. My late grandmother told me of a story that occurred in circa 1915. She said that several black families moved in and almost immediately there was a rash of thefts and break ins. She said a group of local farmers and merchants banded together and drove them out. After that experience she said \""niggers\"" were no longer welcome in town. To this day there are no blacks in this area and it is highly unlikely that this rural community would openly welcome their return.\""\n",40.6353,-82.2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Louisville,OH,1,,0,0,,,,,,,,,1,3,1980s,0,3,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130,,0,,,,,,3379,,0,,,,,,3801,,0,,,,,,5116,,1,,,,,,6298,,1,,,,2,,7996,,0,,,,,,,8055,1,,11,,,,8904,,28,,13,,26,,9186,,16,,15,,26,,,,,,,,,,One source claims that a black family was run out in late 1980s. Another source mentions racially restrictive covenants in Louisville apartment deeds.\n\nA resident of nearby Massillon," OH stated that his father recalled seeing a sign in Louisville that read: \""niggers out before dark","\"" and remembers seeing it until the late 1970's.\n\nA Louisville resident does not remember  a sign"," but admits that \""many of the neigbors hated blacks..they couldn't tell you why...\"" and that \""the racism was real.\"" \n\nEmail from 2014: \n\""I lived in Louisville in 1983-1985...I remember asking the kids at school why their didn't seem to be any black kids in the high school at all and I was told that they were not welcome there and I heard stories of black families trying to move in and they had crosses burned in their yards.  I was astounded....I didn't think that places like that still existed", but I was young.  We didn't stay there long but I did have my black friends over," though we never ventured far!\""\n\n",40.8374,-81.2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Lynchburg,OH,1,,0,0,,,,,,,,,1,3,,0,3,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,,0,,,,,,,,,,,,,,,,,,,,,,1212,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Email from 2016:\n\""Did you investigate LYNCHBURG","OHIO?\nIt was named for its deeds. It still has no blacks. Up until the 70's it still displayed the signs 'Nigger Don't Let The Sun Go Down On You.'\""\n",39.2417,-83.7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Lyndhurst,OH,2,1,0,0,,,,,,1,,,on,2,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391,,12,,,,,,7359,,3,,,,,,16805,,11,,,,,,19749,,11,,,,,,18093,,13,,,,,,,15710,75,,,,,,15279,,196,,1,,182,,14001,,901,,5,,223,,,,,,,,,,"Email testimony from 07\/2013: \n\""Lyndhurst was heavily populated by people of Italian descent in the 1970s", and they didn't like black people.  They said as much, loudly. Black people noticed. I worked in a factory when I was younger (1978), and I suggested to a black co-worker to go eat in an eatery in Lyndhurst, and he said, more or less, black folks don't go there, unless they're looking for a fight.\n\nI recall that when black families bought homes in Lyndhurst and immediately adjacent Mayfield Heights in the early 1980s," they were hounded out of the place by attacks in the night.\""\n\n",41.5201,-81.4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Mariemont,OH,2,2,0,0,,,,,,,,,1,2,1923,1,3,3,,,,,,1,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120,,4,,,,,,4540,,66,,,,,,,,,,,,,,,3104,1,,,,,,3408,,34,,8,,27,,3403,,55,,7,,43,,,,,,,,,,Mariemont was a planned white community within Cincinnati, recently (c.1999) integrated. It was anti-Catholic at its inception.\n\tAccording to Witold Rybczynski, [City Life (NY:  Harper Collins, 1995), 188-89], Mariemont was the U.S.'s first planned garden suburb, built by Mary Emery," starting 1914. \""Emery intended Mariemont to be an affordable community", and it included a variety of lot sizes," as well as low-rise apartment buildings.\""  Note that Rybczynski never mentions that it was all-white!  \n\t\n\nAnother eyewitness confirms Mariemont was sundown: \""But tons of suburbs banned blacks and Asians including", e.g.,  Mariemont, Ohio," a Cincinnati suburb.\""  \n\n\nAccording to the town's web site: In 1910 Mary Emery started planning Mariemont. She acquired the land quietly. To have \""its own shopping center", bank, restaurant, and grocery stores. In addition," Mrs. Emery was determined that 'people of moderate means' be given the chance of a better place in which to live...\""  In 1941 Cincinnati tried to annex Mariemont"," but the residents rejected this and incorporated instead. \n\nFrom another web site (www.mariemontschools.org\/preservationfd\/Mariemont%20Women\/mary_emery.htm) : \""Mary Hopkins married Thomas J. Emery in 1866. His father got rich in candle mfg", real estate, housing...Inheriting a vast fortune,"\"" in c.1906", she endowed colleges, orphanages," etc...Ground breaking for Mariemont 4\/23\/1923.\""    \n \n\nMary Emery was a millionairess.  Wires were run underground. Emery insisted on class integration. She and husband developed apartment houses in Cincinnati.  Husband Thomas j. Emery Jr. died 1906", age 75.  There were other garden cities before Mariemont:  Bellerica, MA, Marcus Hook, DE, and Forest Hills, Long Island.  She was old and in delicate health and did not take part in the details. 420 acres.  Westover, industrial park, 1928. Tells about the Mariemont Rifle Club, the Boy Scouts, but nothing about anti-Catholics or anti-black sentiment. Also mentions monuments, historical marker, but nothing about a possible white-only plaque.  Became a village, 1941.\n[notes from: G. Carlton Hill Jr.," \""A Dream Come True","\"" A Brief History of Mariemont (Cincinnati:  Mariemont", 2000)] \n\n\nJohn Nolen, internationally famed town planner, was selected for Mariemont.   Roof stone for the church came from England. Tells about monuments. Mary Emery died in 1927. \n[notes from: Warren Wright Parks, The Mariemont Story (Cincinati: Creative Writers," 1967)] \n\n\n \""Lots 'may be assigned to anyone acceptable", like yourself, to the company,' a special promotion brochure stated, and future sales by owners required this same approval.  Both rentals and land purchases were prhibited at that time to non-Caucasions in the working in deeds and land contracts.  Persons of African and Asian heritage were specifically excluded in these documents.  Such prohibitions were common in Cin. and other cities in the 1920s, where segregated schools, housing, and entertainment centers prevailed.  It is ironic that these prohibitions by the Mariemont Compoany were instituted, for their tenor was contrary to Thomas J. Emery's commpassionate interest and long record, as well as Mary Emery's," in support of African-American causes...\""   \n[from: Millard Rogers", Jr., John Nolen and Mariemont (Baltimore: Johns Hopkins UP, 2001)]\n\n  \nCincinnati does have some stable interracial neighborhoods:  N. Avondale," formerly Jewish. Paddock Hills also.\n\n\nMariemont's historical marker (1986):\n\""Mariemont \/ Ground was broken for Mariemont by Mary M. Emery", the village's founder, on April 25, 1923.  This planned community was designed by eminent town planner John Nolen and twenty five of America's leading architects.  As part of the 'garden city movement,' Mariemont was influenced by English models.  Mariemont was incorporated July 12," 1941...\"" \n\n\nAccording to an eyewitness", she saw a plaque c. 1965-69, saying no Negroes, maybe also no Jews, no dogs. The adjoining neighborhood, Madisonville, has lots of blacks, is majority black.  Madison Place seems to be another tiny town between Mariemont and Cincinnati.  \n\n\t\n,39.1455,-84.3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,Marion,OH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Email from 2015: \""I am from a town in Ohio named Marion.  I believe it fits your definition of a \""sundown town.\"" In 1919", a white woman was murdered.  The townspeople suspected a member of the city's small black population, who lived on the city's industrial west side. (Later the real killer would be apprehended--not surprisingly," he was white.)  People placed threatening posters all over that part of town with the ominous title \""T.N.T.\""(a double meaning) warning that if the entire population did not get out of town immediately", they would be burnt to the ground...The town is certainly not a sundown town anymore," although I do not know when black people started moving back in.\"" ",40.5887,-83.1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,Mayfield,OH,2,1,,,,,,,,,,,,2,,3,0,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,,7,,,,,,1926,,1,,,,,,2747,,1,,,,,,3548,,1,,,,13,,3451,,0,,,,,,,3367,9,,1,,85,,3435,,45,,1,,123,,3460,,96,,1,,206,,,,,,,,,,,39.4948,-84.3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,Mayfield Heights,OH,2,1,,,,,,,,,,,,2,1980s,3,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612,,16,,,,,,2696,,17,,,,,,5807,,11,,,,,,13478,,14,,,,,,22139,,80,,,,91,,21550,,179,,,,,,,19000,379,,8,,32,,19386,,577,,5,,782,,19155,,1979,,19,,1340,,,,,,,,,,,41.5192,-81.4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,McDonald,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529,,0,,,,,,1858,,0,,,,,,2727,,0,,,,,,3177,,0,,,,,,3627,,96,,,,,,,3479,30,,,,,,3481,,35,,9,,4,,3263,,36,,5,,7,,,,,,,,,,According to  an email conversation," the action of police department may explain the stark drop in the early 1990s after McDonald allowed minorities to settle in the 1980s: \""My friend was a cop in McDonald. He was told to stop any black people driving in McDonald and get them out of the town asap! They [...] made it very clear that black people are not wanted nor should be in that town. This was in the early to mid 90's but I'm sure not much has changed. It is with out a doubt a sundown town.\""",37.862457,-87.695332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Miamisburg,OH,1,,0,0,,,,,,,,,1,3,,0,2,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,0,,,,,,,,,,,,,,,,,,,,,,4383,,126,,,,,,,,,,,,,,5544,,2,,,,,,,,,,,,,,9893,,1,,,,,,"14,797",,12,,,,,,,,,,,,,,"17,834",,142,,,,,,"19,238",,310,,,,,,,,,,,,,,,,,,,,,,email 3\/2008, according to a nearby resident of Dayton\n\nIn the 60's and most of the 70's Miamisburg definitely had a reputation for not liking African-Americans, even by the standards of us segregated white folk.\n\nA former resident emailed us," \""My family moved to Miamisburg"," OH when I was in the second grade - about 1963.  I can personally verify that at that time there was a crude hand-painted sign coming into town that quoted exactly what you have identified was on so-called \""sundown town\"" signs.  Although I am unaware of any local legislation in that regard"," it was clear that minorities were discouraged from living in Miamisburg by \""average\"" local citizens.  From 1963 until 1971 there were no African American students in my elementary or middle schools.  From 1971 until 1975 there were no African American students in the high school.\""\n\nAccording to a former resident: I personally remember a sign on a  gas station glass door... It simply read \""Niggers NOT Served Here\""... That was back in the 1960's.\""\n\nAccording to a former resident: \""In the 1970s's", my Honors English teacher told the class that there was a sign that stated," \""Nigger"," don't let the sun set on your head\"".  Many of us were shocked at that revelation. He also said that it", the law or ordinance, was just removed from the books in Miamisburg in the 60's.  I was under the opinion it was the late 60's.  I have no idea when the sign was removed.  He said that no one had enforced these laws, for some time but were still in the books until there removal in the late 60's.  We had no African Americans in my Graduating Class of '73 from Miamisburg.  A black family did move into Miamisburg.  The father became a Miamisburg Rotarian," again a new concept and a big step for Miamisburg.\""\n\nAccording to a former resident: \""My family moved to Miamisburg"," OH when I was in the second grade - about 1963.  I can personally verify that at that time there was a crude hand-painted sign coming into town that quoted exactly what you have identified was on so-called \""sundown town\"" signs.  It was clear that minorities were discouraged from living in Miamisburg by \""average\"" local citizens.  I graduated in 1975 from Miamisburg High School in a class of about 350 students.  From 1963 until 1971 there were no African American students in my elementary or middle schools.  From 1971 until 1975 there were no African American students in the high school.  In fact"," I know of only two students of any ethnic background (Asian) who lived there and attended from 1971 through 1975.\""\n\nWe received an email in 2015 confirming that it was a sundown town.  The messenger wrote that many people in the community still did not want black people moving in.\n\nEmail from 2016:\n\""Though I don%u2019t believe that the term %u2018sundown town%u2019 was ever used"," I heard many times that the city used to forbid black men and women from being in town after dark. I even heard stories of a sign at the edge of the town that informed visitors of this.\""",39.6428,-84.2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
